a2crd,brk,brk,open,SIGSEGV
a56-keybld,fstat64,mmap2,read,read,SIGSEGV
a56,brk,brk,open,fstat64,mmap2,read,read,SIGSEGV
a68g,ioctl,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,times,brk,brk,ugetrlimit,mkdir,open,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,SIGSEGV
aajm,brk,brk,strlen@plt,strlen@plt,strncpy@plt,strncpy,strlen@plt,strlen@plt,strncpy@plt,strncpy,strlen@plt,strlen@plt,strncpy@plt,strncpy,strlen@plt,strlen@plt,strncpy@plt,strncpy,strlen@plt,strlen@plt,strncpy@plt,strncpy,strlen@plt,strlen@plt,strncpy@plt,strncpy,strlen@plt,strlen@plt,strncpy@plt,strncpy,time,strlen@plt,strlen@plt,strcpy@plt,strcpy,strcpy@plt,strcpy,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strcpy@plt,strcpy,memcpy@plt,strlen@plt,strlen@plt,strcpy@plt,strcpy,memcpy@plt,strlen@plt,strlen@plt,strcpy@plt,strcpy,strcpy@plt,strcpy,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strcpy@plt,strcpy,memcpy@plt,strlen@plt,strlen@plt,strcpy@plt,strcpy,memcpy@plt,strlen@plt,strlen@plt,SIGSEGV
abc2abc,SIGSEGV
abcmatch,SIGSEGV
abcmidi-yaps,SIGSEGV
achilles,futex,futex,time,strlen@plt,fstat64,ioctl,mmap2,memcpy@plt,strlen@plt,write,strlen@plt,write,strlen@plt,write,strlen@plt,write,strlen@plt,write,write,write,SIGSEGV
acm,SIGSEGV
acsadmin,brk,brk,open,fstat64,mmap2,read,read,strlen@plt,SIGSEGV
addr_test,adplay,mmap2,mmap2,rt_sigaction,rt_sigaction,SIGSEGV
aecat,brk,brk,open,fstat64,mmap2,read,close,munmap,open,fstat64,mmap2,read,SIGSEGV
aedesk,SIGSEGV
aemakeflic,SIGSEGV
afs_compile_et,SIGSEGV
agedu,time,brk,brk,fstat64,mmap2,read,read,strlen@plt,read,SIGSEGV
aj-snapshot,SIGSEGV
alex4,getuid32,socketcall,socketcall,close,socketcall,socketcall,close,open,fstat64,mmap2,read,read,close,munmap,open,fstat64,mmap2,close,access,open,read,fstat64,mmap2,mmap2,close,access,open,read,fstat64,mmap2,mmap2,mmap2,close,mprotect,mprotect,munmap,strcpy,open,fstat64,mmap2,close,access,open,read,fstat64,mmap2,mmap2,close,access,open,read,fstat64,mmap2,mmap2,close,mprotect,mprotect,munmap,strcpy,strcpy,strcpy,strcpy,strcpy,open,_llseek,fstat64,mmap2,_llseek,munmap,close,stat64,readlink,stat64,stat64,stat64,stat64,readlink,stat64,uname,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,rt_sigaction,rt_sigaction,rt_sigaction,rt_sigaction,rt_sigaction,rt_sigaction,rt_sigaction,geteuid32,open,lseek,lseek,lseek,read,strlen@plt,strlen@plt,strlen@plt,strlen@plt,stat64,strlen@plt,strlen@plt,stat64,strlen@plt,strlen@plt,stat64,strlen@plt,strlen@plt,stat64,strlen@plt,geteuid32,getegid32,futex,open,read,fstat64,mmap2,mmap2,mmap2,close,open,fstat64,mmap2,close,access,open,read,fstat64,mmap2,mmap2,close,munmap,strlen@plt,strlen@plt,stat64,strlen@plt,strlen@plt,stat64,strlen@plt,strlen@plt,stat64,strlen@plt,strlen@plt,stat64,strlen@plt,strlen@plt,stat64,strlen@plt,strlen@plt,stat64,close,mmap2,mprotect,set_robust_list,gettimeofday,futex,munmap,munmap,rt_sigaction,rt_sigaction,rt_sigaction,rt_sigaction,rt_sigaction,rt_sigaction,rt_sigaction,stat64,open,fstat64,mmap2,write,write,write,write,write,getuid32,open,_llseek,fstat64,mmap2,_llseek,munmap,close,write,write,strlen@plt,write,SIGSEGV
ali2gff,times,time,SIGSEGV
aliki,strncpy@plt,strncpy,strncpy@plt,strncpy,brk,brk,open,open,open,write,SIGSEGV
alistat,strlen@plt,strlen@plt,strlen@plt,strlen@plt,SIGSEGV
amap,strlen@plt,brk,brk,memcpy@plt,strlen@plt,strlen@plt,memcpy@plt,strlen@plt,brk,memcpy@plt,write,strlen@plt,write,strlen@plt,write,strlen@plt,write,write,strlen@plt,write,write,strlen@plt,write,write,write,brk,brk,brk,brk,memcpy@plt,strlen@plt,strlen@plt,write,write,strlen@plt,write,memcpy@plt,write,strlen@plt,write,memcpy@plt,write,strlen@plt,write,memcpy@plt,write,strlen@plt,write,strlen@plt,write,write,strlen@plt,write,memcpy@plt,write,strlen@plt,write,memcpy@plt,write,strlen@plt,write,strlen@plt,write,write,strlen@plt,write,memcpy@plt,write,strlen@plt,write,memcpy@plt,write,strlen@plt,write,strlen@plt,write,write,write,strlen@plt,write,write,SIGSEGV
ambdec,strncpy@plt,strncpy,strncpy@plt,strncpy,open,open,open,write,SIGSEGV
amoebax,strlen@plt,brk,brk,memcpy@plt,strlen@plt,memcpy@plt,strlen@plt,futex,futex,strlen@plt,memcpy@plt,strlen@plt,memcpy@plt,strlen@plt,memcpy@plt,strlen@plt,memcpy@plt,strlen@plt,memcpy@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,strlen@plt,memcpy@plt,strlen@plt,memcpy@plt,strlen@plt,memcpy@plt,strlen@plt,strlen@plt,SIGSEGV
ample,SIGSEGV
